Cat.,Zaneen Model #,Series,Description, CAD MSRP  , USD MSRP  
A,L2248616,PRETENDER,Round Recessed - 15.7W LED -120V -Warm White - White,532.00,428.00
A,L2248715,PRETENDER,Round Recessed - 9.3W LED -120V -Natural White - Black,464.00,374.00
A,L2248716,PRETENDER,Round Recessed - 9.3W LED -120V -Natural White - White,464.00,374.00
A,L2748815,PRETENDER,Round Recessed - 9.3W LED -120V -Warm White - Black,464.00,374.00
A,L2748816,PRETENDER,Round Recessed - 9.3W LED -120V -Warm White - White,464.00,374.00
A,L2748915,PRETENDER,Round Recessed - 15.7W LED -120V -Natural White - Black,514.00,412.00
A,L2748916,PRETENDER,Round Recessed - 15.7W LED -120V -Natural White - White,514.00,412.00
A,L2749015,PRETENDER,Round Recessed - 15.7W LED -120V -Warm White - Black,514.00,412.00
A,L2749016,PRETENDER,Round Recessed - 15.7W LED -120V -Warm White - White,514.00,412.00
A,L2749115,PRETENDER,Square Recessed - 9.3W LED -120V -Natural White - Black,490.00,394.00
A,L2749116,PRETENDER,Square Recessed - 9.3W LED -120V -Natural White - White,490.00,394.00
A,L2749215,PRETENDER,Square Recessed - 9.3W LED -120V -Warm White - Black,490.00,394.00
A,L2749216,PRETENDER,Square Recessed - 9.3W LED -120V -Warm White - White,490.00,394.00
A,L2749315,PRETENDER,Square Recessed - 15.7W LED -120V -Natural White - Black,538.00,434.00
A,L2749316,PRETENDER,Square Recessed - 15.7W LED -120V -Natural White - White,538.00,434.00
A,L2749415,PRETENDER,Square Recessed - 15.7W LED -120V -Warm White - Black,538.00,434.00
A,L2749416,PRETENDER,Square Recessed - 15.7W LED -120V -Warm White - White,538.00,434.00
A,L2749515,PRETENDER,Square Recessed - 9.3W LED -120V -Natural White - Black,470.00,378.00
A,L2749516,PRETENDER,Square Recessed - 9.3W LED -120V -Natural White - White,470.00,378.00
A,L2749615,PRETENDER,Square Recessed - 9.3W LED -120V -Warm White - Black,552.00,444.00
A,L2749616,PRETENDER,Square Recessed - 9.3W LED -120V -Warm White - White,552.00,444.00
A,L2749715,PRETENDER,Square Recessed - 15.7W LED -120V -Natural White - Black,520.00,418.00
A,L2749716,PRETENDER,Square Recessed - 15.7W LED -120V -Natural White - White,520.00,418.00
A,L2749815,PRETENDER,Square Recessed - 15.7W LED -120V -Warm White - Black,520.00,418.00
A,L2749816,PRETENDER,Square Recessed - 15.7W LED -120V -Warm White - White,520.00,418.00
A,L2926523,PRETENDER,Reflector - Optic: 17° - Chrome,24.00,20.00
A,L2926623,PRETENDER,Reflector - Optic: 24° - Chrome,24.00,20.00
A,L2926723,PRETENDER,Reflector - Optic: 36° - Chrome,24.00,20.00
A,L2926815,PRETENDER,Round Finishing Mask - IP20 without glass - Black,60.00,50.00
A,L2926816,PRETENDER,Round Finishing Mask - IP20 without glass - White,60.00,50.00
A,L2926915,PRETENDER,Round Finishing Mask - IP44 Transparent glass - Black,88.00,72.00
A,L2926916,PRETENDER,Round Finishing Mask - IP44 Transparent glass - White,88.00,72.00
A,L2927015,PRETENDER,Round Finishing Mask - IP20 without glass - Black,60.00,50.00
A,L2927016,PRETENDER,Round Finishing Mask - IP20 without glass - White,60.00,50.00
A,L2927115,PRETENDER,Round Finishing Mask - IP44 Transparent glass - Black,88.00,72.00
A,L2927116,PRETENDER,Round Finishing Mask - IP44 Transparent glass - White,88.00,72.00
A,L27499M5,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 15° - Transparent Diffuser - Rectangular Back plate - Black,744.00,598.00
A,L27499M6,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 15° - Transparent Diffuser - Rectangular Back plate - White,744.00,598.00
A,L27500M5,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 15° - Transparent Diffuser - Rectangular Back plate - Black,744.00,598.00
A,L27500M6,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 15° - Transparent Diffuser - Rectangular Back plate - White,744.00,598.00
A,L27501M5,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 25° - Transparent Diffuser - Rectangular Back plate - Black,776.00,626.00
A,L27501M6,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 25° - Transparent Diffuser - Rectangular Back plate - White,776.00,626.00
A,L27502M5,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 25° - Transparent Diffuser - Rectangular Back plate - Black,776.00,626.00
A,L27502M6,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 25° - Transparent Diffuser - Rectangular Back plate - White,776.00,626.00
A,L27503M5,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 50° -Prismatic Diffuser - Rectangular Back plate - Black,792.00,638.00
A,L27503M6,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 50° - Prismatic Diffuser - Rectangular Back plate - White,792.00,638.00
A,L27504M5,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 50° - Prismatic Diffuser - Rectangular Back plate - Black,792.00,638.00
A,L27504M6,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 50° - Prismatic Diffuser - Rectangular Back plate - White,792.00,638.00
A,L27505M5,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 15° - Transparent Diffuser -Square Back plate - Black,710.00,572.00
A,L27505M6,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 15° - Transparent Diffuser - Square Back plate - White,710.00,572.00
A,L27506M5,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 15° - Transparent Diffuser - Square Back plate - Black,710.00,572.00
A,L27506M6,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 15° - Transparent Diffuser - Square Back plate - White,710.00,572.00
A,L27507M5,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 25° - Transparent Diffuser - Square Back plate - Black,710.00,572.00
A,L27507M6,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 25° - Transparent Diffuser - Square Back plate - White,710.00,572.00
A,L27508M5,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 25° - Transparent Diffuser - Square Back plate - Black,710.00,572.00
A,L27508M6,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 25° - Transparent Diffuser - Square Back plate - White,710.00,572.00
A,L27509M5,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 50° -Prismatic Diffuser - Square Back plate - Black,760.00,612.00
A,L27509M6,HIDDEN AP,Recesed 12W LED - 120V - Natural White - Optic: 50° - Prismatic Diffuser - Square Back plate - White,760.00,612.00
A,L27510M5,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 50° - Prismatic Diffuser - Square Back plate - Black,760.00,612.00
A,L27510M6,HIDDEN AP,Recesed 12W LED - 120V - Warm White - Optic: 50° - Prismatic Diffuser - Square Back plate - White,760.00,612.00
A,L2927200,HIDDEN AP,Outer Casing for Plasterboard -brick and concrete walls,186.00,150.00
A,L2927315,HIDDEN AP,Honeycomb Screen,30.00,24.00
